model,month,path,period,rcp,variable
hd,4,/Users/mperry/data/worldclim/future/hd85tx704.tif,70,85,tx
hd,5,/Users/mperry/data/worldclim/future/hd85tx705.tif,70,85,tx
hd,6,/Users/mperry/data/worldclim/future/hd85tx706.tif,70,85,tx
hd,7,/Users/mperry/data/worldclim/future/hd85tx707.tif,70,85,tx
hd,8,/Users/mperry/data/worldclim/future/hd85tx708.tif,70,85,tx
hd,9,/Users/mperry/data/worldclim/future/hd85tx709.tif,70,85,tx
he,0,/Users/mperry/data/worldclim/future/he26bi501.tif,50,26,bi1
he,0,/Users/mperry/data/worldclim/future/he26bi5010.tif,50,26,bi10
he,0,/Users/mperry/data/worldclim/future/he26bi5011.tif,50,26,bi11
he,0,/Users/mperry/data/worldclim/future/he26bi5012.tif,50,26,bi12
he,0,/Users/mperry/data/worldclim/future/he26bi5013.tif,50,26,bi13
he,0,/Users/mperry/data/worldclim/future/he26bi5014.tif,50,26,bi14
he,0,/Users/mperry/data/worldclim/future/he26bi5015.tif,50,26,bi15
he,0,/Users/mperry/data/worldclim/future/he26bi5016.tif,50,26,bi16
he,0,/Users/mperry/data/worldclim/future/he26bi5017.tif,50,26,bi17
he,0,/Users/mperry/data/worldclim/future/he26bi5018.tif,50,26,bi18
he,0,/Users/mperry/data/worldclim/future/he26bi5019.tif,50,26,bi19
he,0,/Users/mperry/data/worldclim/future/he26bi502.tif,50,26,bi2
he,0,/Users/mperry/data/worldclim/future/he26bi503.tif,50,26,bi3
he,0,/Users/mperry/data/worldclim/future/he26bi504.tif,50,26,bi4
he,0,/Users/mperry/data/worldclim/future/he26bi505.tif,50,26,bi5
he,0,/Users/mperry/data/worldclim/future/he26bi506.tif,50,26,bi6
he,0,/Users/mperry/data/worldclim/future/he26bi507.tif,50,26,bi7
he,0,/Users/mperry/data/worldclim/future/he26bi508.tif,50,26,bi8
he,0,/Users/mperry/data/worldclim/future/he26bi509.tif,50,26,bi9
he,0,/Users/mperry/data/worldclim/future/he26bi701.tif,70,26,bi1
he,0,/Users/mperry/data/worldclim/future/he26bi7010.tif,70,26,bi10
he,0,/Users/mperry/data/worldclim/future/he26bi7011.tif,70,26,bi11
he,0,/Users/mperry/data/worldclim/future/he26bi7012.tif,70,26,bi12
he,0,/Users/mperry/data/worldclim/future/he26bi7013.tif,70,26,bi13
he,0,/Users/mperry/data/worldclim/future/he26bi7014.tif,70,26,bi14
he,0,/Users/mperry/data/worldclim/future/he26bi7015.tif,70,26,bi15
he,0,/Users/mperry/data/worldclim/future/he26bi7016.tif,70,26,bi16
he,0,/Users/mperry/data/worldclim/future/he26bi7017.tif,70,26,bi17
he,0,/Users/mperry/data/worldclim/future/he26bi7018.tif,70,26,bi18
he,0,/Users/mperry/data/worldclim/future/he26bi7019.tif,70,26,bi19
he,0,/Users/mperry/data/worldclim/future/he26bi702.tif,70,26,bi2
he,0,/Users/mperry/data/worldclim/future/he26bi703.tif,70,26,bi3
he,0,/Users/mperry/data/worldclim/future/he26bi704.tif,70,26,bi4
he,0,/Users/mperry/data/worldclim/future/he26bi705.tif,70,26,bi5
he,0,/Users/mperry/data/worldclim/future/he26bi706.tif,70,26,bi6
he,0,/Users/mperry/data/worldclim/future/he26bi707.tif,70,26,bi7
he,0,/Users/mperry/data/worldclim/future/he26bi708.tif,70,26,bi8
he,0,/Users/mperry/data/worldclim/future/he26bi709.tif,70,26,bi9
he,1,/Users/mperry/data/worldclim/future/he26pr501.tif,50,26,pr
he,10,/Users/mperry/data/worldclim/future/he26pr5010.tif,50,26,pr
he,11,/Users/mperry/data/worldclim/future/he26pr5011.tif,50,26,pr
he,12,/Users/mperry/data/worldclim/future/he26pr5012.tif,50,26,pr
he,2,/Users/mperry/data/worldclim/future/he26pr502.tif,50,26,pr
he,3,/Users/mperry/data/worldclim/future/he26pr503.tif,50,26,pr
he,4,/Users/mperry/data/worldclim/future/he26pr504.tif,50,26,pr
he,5,/Users/mperry/data/worldclim/future/he26pr505.tif,50,26,pr
he,6,/Users/mperry/data/worldclim/future/he26pr506.tif,50,26,pr
he,7,/Users/mperry/data/worldclim/future/he26pr507.tif,50,26,pr
he,8,/Users/mperry/data/worldclim/future/he26pr508.tif,50,26,pr
he,9,/Users/mperry/data/worldclim/future/he26pr509.tif,50,26,pr
he,1,/Users/mperry/data/worldclim/future/he26pr701.tif,70,26,pr
he,10,/Users/mperry/data/worldclim/future/he26pr7010.tif,70,26,pr
he,11,/Users/mperry/data/worldclim/future/he26pr7011.tif,70,26,pr
he,12,/Users/mperry/data/worldclim/future/he26pr7012.tif,70,26,pr
he,2,/Users/mperry/data/worldclim/future/he26pr702.tif,70,26,pr
he,3,/Users/mperry/data/worldclim/future/he26pr703.tif,70,26,pr
he,4,/Users/mperry/data/worldclim/future/he26pr704.tif,70,26,pr
he,5,/Users/mperry/data/worldclim/future/he26pr705.tif,70,26,pr
he,6,/Users/mperry/data/worldclim/future/he26pr706.tif,70,26,pr
he,7,/Users/mperry/data/worldclim/future/he26pr707.tif,70,26,pr
he,8,/Users/mperry/data/worldclim/future/he26pr708.tif,70,26,pr
he,9,/Users/mperry/data/worldclim/future/he26pr709.tif,70,26,pr
he,1,/Users/mperry/data/worldclim/future/he26tn501.tif,50,26,tn
he,10,/Users/mperry/data/worldclim/future/he26tn5010.tif,50,26,tn
he,11,/Users/mperry/data/worldclim/future/he26tn5011.tif,50,26,tn
he,12,/Users/mperry/data/worldclim/future/he26tn5012.tif,50,26,tn
he,2,/Users/mperry/data/worldclim/future/he26tn502.tif,50,26,tn
he,3,/Users/mperry/data/worldclim/future/he26tn503.tif,50,26,tn
he,4,/Users/mperry/data/worldclim/future/he26tn504.tif,50,26,tn
he,5,/Users/mperry/data/worldclim/future/he26tn505.tif,50,26,tn
he,6,/Users/mperry/data/worldclim/future/he26tn506.tif,50,26,tn
he,7,/Users/mperry/data/worldclim/future/he26tn507.tif,50,26,tn
he,8,/Users/mperry/data/worldclim/future/he26tn508.tif,50,26,tn
he,9,/Users/mperry/data/worldclim/future/he26tn509.tif,50,26,tn
he,1,/Users/mperry/data/worldclim/future/he26tn701.tif,70,26,tn
he,10,/Users/mperry/data/worldclim/future/he26tn7010.tif,70,26,tn
he,11,/Users/mperry/data/worldclim/future/he26tn7011.tif,70,26,tn
he,12,/Users/mperry/data/worldclim/future/he26tn7012.tif,70,26,tn
he,2,/Users/mperry/data/worldclim/future/he26tn702.tif,70,26,tn
he,3,/Users/mperry/data/worldclim/future/he26tn703.tif,70,26,tn
he,4,/Users/mperry/data/worldclim/future/he26tn704.tif,70,26,tn
he,5,/Users/mperry/data/worldclim/future/he26tn705.tif,70,26,tn
he,6,/Users/mperry/data/worldclim/future/he26tn706.tif,70,26,tn
he,7,/Users/mperry/data/worldclim/future/he26tn707.tif,70,26,tn
he,8,/Users/mperry/data/worldclim/future/he26tn708.tif,70,26,tn
he,9,/Users/mperry/data/worldclim/future/he26tn709.tif,70,26,tn
he,1,/Users/mperry/data/worldclim/future/he26tx501.tif,50,26,tx
he,10,/Users/mperry/data/worldclim/future/he26tx5010.tif,50,26,tx
he,11,/Users/mperry/data/worldclim/future/he26tx5011.tif,50,26,tx
he,12,/Users/mperry/data/worldclim/future/he26tx5012.tif,50,26,tx
he,2,/Users/mperry/data/worldclim/future/he26tx502.tif,50,26,tx
he,3,/Users/mperry/data/worldclim/future/he26tx503.tif,50,26,tx
he,4,/Users/mperry/data/worldclim/future/he26tx504.tif,50,26,tx
he,5,/Users/mperry/data/worldclim/future/he26tx505.tif,50,26,tx
he,6,/Users/mperry/data/worldclim/future/he26tx506.tif,50,26,tx
he,7,/Users/mperry/data/worldclim/future/he26tx507.tif,50,26,tx
he,8,/Users/mperry/data/worldclim/future/he26tx508.tif,50,26,tx
he,9,/Users/mperry/data/worldclim/future/he26tx509.tif,50,26,tx
he,1,/Users/mperry/data/worldclim/future/he26tx701.tif,70,26,tx
he,10,/Users/mperry/data/worldclim/future/he26tx7010.tif,70,26,tx
he,11,/Users/mperry/data/worldclim/future/he26tx7011.tif,70,26,tx
he,12,/Users/mperry/data/worldclim/future/he26tx7012.tif,70,26,tx
he,2,/Users/mperry/data/worldclim/future/he26tx702.tif,70,26,tx
he,3,/Users/mperry/data/worldclim/future/he26tx703.tif,70,26,tx
he,4,/Users/mperry/data/worldclim/future/he26tx704.tif,70,26,tx
he,5,/Users/mperry/data/worldclim/future/he26tx705.tif,70,26,tx
he,6,/Users/mperry/data/worldclim/future/he26tx706.tif,70,26,tx
he,7,/Users/mperry/data/worldclim/future/he26tx707.tif,70,26,tx
he,8,/Users/mperry/data/worldclim/future/he26tx708.tif,70,26,tx
he,9,/Users/mperry/data/worldclim/future/he26tx709.tif,70,26,tx
he,0,/Users/mperry/data/worldclim/future/he45bi501.tif,50,45,bi1
he,0,/Users/mperry/data/worldclim/future/he45bi5010.tif,50,45,bi10
he,0,/Users/mperry/data/worldclim/future/he45bi5011.tif,50,45,bi11
he,0,/Users/mperry/data/worldclim/future/he45bi5012.tif,50,45,bi12
he,0,/Users/mperry/data/worldclim/future/he45bi5013.tif,50,45,bi13
he,0,/Users/mperry/data/worldclim/future/he45bi5014.tif,50,45,bi14
he,0,/Users/mperry/data/worldclim/future/he45bi5015.tif,50,45,bi15
he,0,/Users/mperry/data/worldclim/future/he45bi5016.tif,50,45,bi16
he,0,/Users/mperry/data/worldclim/future/he45bi5017.tif,50,45,bi17
he,0,/Users/mperry/data/worldclim/future/he45bi5018.tif,50,45,bi18
he,0,/Users/mperry/data/worldclim/future/he45bi5019.tif,50,45,bi19
he,0,/Users/mperry/data/worldclim/future/he45bi502.tif,50,45,bi2
he,0,/Users/mperry/data/worldclim/future/he45bi503.tif,50,45,bi3
he,0,/Users/mperry/data/worldclim/future/he45bi504.tif,50,45,bi4
he,0,/Users/mperry/data/worldclim/future/he45bi505.tif,50,45,bi5
he,0,/Users/mperry/data/worldclim/future/he45bi506.tif,50,45,bi6
he,0,/Users/mperry/data/worldclim/future/he45bi507.tif,50,45,bi7
he,0,/Users/mperry/data/worldclim/future/he45bi508.tif,50,45,bi8
he,0,/Users/mperry/data/worldclim/future/he45bi509.tif,50,45,bi9
he,0,/Users/mperry/data/worldclim/future/he45bi701.tif,70,45,bi1
he,0,/Users/mperry/data/worldclim/future/he45bi7010.tif,70,45,bi10
he,0,/Users/mperry/data/worldclim/future/he45bi7011.tif,70,45,bi11
he,0,/Users/mperry/data/worldclim/future/he45bi7012.tif,70,45,bi12
he,0,/Users/mperry/data/worldclim/future/he45bi7013.tif,70,45,bi13
he,0,/Users/mperry/data/worldclim/future/he45bi7014.tif,70,45,bi14
he,0,/Users/mperry/data/worldclim/future/he45bi7015.tif,70,45,bi15
he,0,/Users/mperry/data/worldclim/future/he45bi7016.tif,70,45,bi16
he,0,/Users/mperry/data/worldclim/future/he45bi7017.tif,70,45,bi17
he,0,/Users/mperry/data/worldclim/future/he45bi7018.tif,70,45,bi18
he,0,/Users/mperry/data/worldclim/future/he45bi7019.tif,70,45,bi19
he,0,/Users/mperry/data/worldclim/future/he45bi702.tif,70,45,bi2
he,0,/Users/mperry/data/worldclim/future/he45bi703.tif,70,45,bi3
he,0,/Users/mperry/data/worldclim/future/he45bi704.tif,70,45,bi4
he,0,/Users/mperry/data/worldclim/future/he45bi705.tif,70,45,bi5
he,0,/Users/mperry/data/worldclim/future/he45bi706.tif,70,45,bi6
he,0,/Users/mperry/data/worldclim/future/he45bi707.tif,70,45,bi7
he,0,/Users/mperry/data/worldclim/future/he45bi708.tif,70,45,bi8
he,0,/Users/mperry/data/worldclim/future/he45bi709.tif,70,45,bi9
he,1,/Users/mperry/data/worldclim/future/he45pr501.tif,50,45,pr
he,10,/Users/mperry/data/worldclim/future/he45pr5010.tif,50,45,pr
he,11,/Users/mperry/data/worldclim/future/he45pr5011.tif,50,45,pr
he,12,/Users/mperry/data/worldclim/future/he45pr5012.tif,50,45,pr
he,2,/Users/mperry/data/worldclim/future/he45pr502.tif,50,45,pr
he,3,/Users/mperry/data/worldclim/future/he45pr503.tif,50,45,pr
he,4,/Users/mperry/data/worldclim/future/he45pr504.tif,50,45,pr
he,5,/Users/mperry/data/worldclim/future/he45pr505.tif,50,45,pr
he,6,/Users/mperry/data/worldclim/future/he45pr506.tif,50,45,pr
he,7,/Users/mperry/data/worldclim/future/he45pr507.tif,50,45,pr
he,8,/Users/mperry/data/worldclim/future/he45pr508.tif,50,45,pr
he,9,/Users/mperry/data/worldclim/future/he45pr509.tif,50,45,pr
he,1,/Users/mperry/data/worldclim/future/he45pr701.tif,70,45,pr
he,10,/Users/mperry/data/worldclim/future/he45pr7010.tif,70,45,pr
he,11,/Users/mperry/data/worldclim/future/he45pr7011.tif,70,45,pr
he,12,/Users/mperry/data/worldclim/future/he45pr7012.tif,70,45,pr
he,2,/Users/mperry/data/worldclim/future/he45pr702.tif,70,45,pr
he,3,/Users/mperry/data/worldclim/future/he45pr703.tif,70,45,pr
he,4,/Users/mperry/data/worldclim/future/he45pr704.tif,70,45,pr
he,5,/Users/mperry/data/worldclim/future/he45pr705.tif,70,45,pr
he,6,/Users/mperry/data/worldclim/future/he45pr706.tif,70,45,pr
he,7,/Users/mperry/data/worldclim/future/he45pr707.tif,70,45,pr
he,8,/Users/mperry/data/worldclim/future/he45pr708.tif,70,45,pr
he,9,/Users/mperry/data/worldclim/future/he45pr709.tif,70,45,pr
he,1,/Users/mperry/data/worldclim/future/he45tn501.tif,50,45,tn
he,10,/Users/mperry/data/worldclim/future/he45tn5010.tif,50,45,tn
he,11,/Users/mperry/data/worldclim/future/he45tn5011.tif,50,45,tn
he,12,/Users/mperry/data/worldclim/future/he45tn5012.tif,50,45,tn
he,2,/Users/mperry/data/worldclim/future/he45tn502.tif,50,45,tn
he,3,/Users/mperry/data/worldclim/future/he45tn503.tif,50,45,tn
he,4,/Users/mperry/data/worldclim/future/he45tn504.tif,50,45,tn
he,5,/Users/mperry/data/worldclim/future/he45tn505.tif,50,45,tn
he,6,/Users/mperry/data/worldclim/future/he45tn506.tif,50,45,tn
he,7,/Users/mperry/data/worldclim/future/he45tn507.tif,50,45,tn
he,8,/Users/mperry/data/worldclim/future/he45tn508.tif,50,45,tn
he,9,/Users/mperry/data/worldclim/future/he45tn509.tif,50,45,tn
he,1,/Users/mperry/data/worldclim/future/he45tn701.tif,70,45,tn
he,10,/Users/mperry/data/worldclim/future/he45tn7010.tif,70,45,tn
he,11,/Users/mperry/data/worldclim/future/he45tn7011.tif,70,45,tn
he,12,/Users/mperry/data/worldclim/future/he45tn7012.tif,70,45,tn
he,2,/Users/mperry/data/worldclim/future/he45tn702.tif,70,45,tn
he,3,/Users/mperry/data/worldclim/future/he45tn703.tif,70,45,tn
he,4,/Users/mperry/data/worldclim/future/he45tn704.tif,70,45,tn
he,5,/Users/mperry/data/worldclim/future/he45tn705.tif,70,45,tn
he,6,/Users/mperry/data/worldclim/future/he45tn706.tif,70,45,tn
he,7,/Users/mperry/data/worldclim/future/he45tn707.tif,70,45,tn
he,8,/Users/mperry/data/worldclim/future/he45tn708.tif,70,45,tn
he,9,/Users/mperry/data/worldclim/future/he45tn709.tif,70,45,tn
he,1,/Users/mperry/data/worldclim/future/he45tx501.tif,50,45,tx
he,10,/Users/mperry/data/worldclim/future/he45tx5010.tif,50,45,tx
he,11,/Users/mperry/data/worldclim/future/he45tx5011.tif,50,45,tx
he,12,/Users/mperry/data/worldclim/future/he45tx5012.tif,50,45,tx
he,2,/Users/mperry/data/worldclim/future/he45tx502.tif,50,45,tx
he,3,/Users/mperry/data/worldclim/future/he45tx503.tif,50,45,tx
he,4,/Users/mperry/data/worldclim/future/he45tx504.tif,50,45,tx
he,5,/Users/mperry/data/worldclim/future/he45tx505.tif,50,45,tx
he,6,/Users/mperry/data/worldclim/future/he45tx506.tif,50,45,tx
he,7,/Users/mperry/data/worldclim/future/he45tx507.tif,50,45,tx
he,8,/Users/mperry/data/worldclim/future/he45tx508.tif,50,45,tx
he,9,/Users/mperry/data/worldclim/future/he45tx509.tif,50,45,tx
he,1,/Users/mperry/data/worldclim/future/he45tx701.tif,70,45,tx
he,10,/Users/mperry/data/worldclim/future/he45tx7010.tif,70,45,tx
he,11,/Users/mperry/data/worldclim/future/he45tx7011.tif,70,45,tx
he,12,/Users/mperry/data/worldclim/future/he45tx7012.tif,70,45,tx
he,2,/Users/mperry/data/worldclim/future/he45tx702.tif,70,45,tx
he,3,/Users/mperry/data/worldclim/future/he45tx703.tif,70,45,tx
he,4,/Users/mperry/data/worldclim/future/he45tx704.tif,70,45,tx
he,5,/Users/mperry/data/worldclim/future/he45tx705.tif,70,45,tx
he,6,/Users/mperry/data/worldclim/future/he45tx706.tif,70,45,tx
he,7,/Users/mperry/data/worldclim/future/he45tx707.tif,70,45,tx
he,8,/Users/mperry/data/worldclim/future/he45tx708.tif,70,45,tx
he,9,/Users/mperry/data/worldclim/future/he45tx709.tif,70,45,tx
he,0,/Users/mperry/data/worldclim/future/he85bi501.tif,50,85,bi1
he,0,/Users/mperry/data/worldclim/future/he85bi5010.tif,50,85,bi10
he,0,/Users/mperry/data/worldclim/future/he85bi5011.tif,50,85,bi11
he,0,/Users/mperry/data/worldclim/future/he85bi5012.tif,50,85,bi12
he,0,/Users/mperry/data/worldclim/future/he85bi5013.tif,50,85,bi13
he,0,/Users/mperry/data/worldclim/future/he85bi5014.tif,50,85,bi14
he,0,/Users/mperry/data/worldclim/future/he85bi5015.tif,50,85,bi15
he,0,/Users/mperry/data/worldclim/future/he85bi5016.tif,50,85,bi16
he,0,/Users/mperry/data/worldclim/future/he85bi5017.tif,50,85,bi17
he,0,/Users/mperry/data/worldclim/future/he85bi5018.tif,50,85,bi18
he,0,/Users/mperry/data/worldclim/future/he85bi5019.tif,50,85,bi19
he,0,/Users/mperry/data/worldclim/future/he85bi502.tif,50,85,bi2
he,0,/Users/mperry/data/worldclim/future/he85bi503.tif,50,85,bi3
he,0,/Users/mperry/data/worldclim/future/he85bi504.tif,50,85,bi4
he,0,/Users/mperry/data/worldclim/future/he85bi505.tif,50,85,bi5
he,0,/Users/mperry/data/worldclim/future/he85bi506.tif,50,85,bi6
he,0,/Users/mperry/data/worldclim/future/he85bi507.tif,50,85,bi7
he,0,/Users/mperry/data/worldclim/future/he85bi508.tif,50,85,bi8
he,0,/Users/mperry/data/worldclim/future/he85bi509.tif,50,85,bi9
he,0,/Users/mperry/data/worldclim/future/he85bi701.tif,70,85,bi1
he,0,/Users/mperry/data/worldclim/future/he85bi7010.tif,70,85,bi10
he,0,/Users/mperry/data/worldclim/future/he85bi7011.tif,70,85,bi11
he,0,/Users/mperry/data/worldclim/future/he85bi7012.tif,70,85,bi12
he,0,/Users/mperry/data/worldclim/future/he85bi7013.tif,70,85,bi13
he,0,/Users/mperry/data/worldclim/future/he85bi7014.tif,70,85,bi14
he,0,/Users/mperry/data/worldclim/future/he85bi7015.tif,70,85,bi15
he,0,/Users/mperry/data/worldclim/future/he85bi7016.tif,70,85,bi16
he,0,/Users/mperry/data/worldclim/future/he85bi7017.tif,70,85,bi17
he,0,/Users/mperry/data/worldclim/future/he85bi7018.tif,70,85,bi18
he,0,/Users/mperry/data/worldclim/future/he85bi7019.tif,70,85,bi19
he,0,/Users/mperry/data/worldclim/future/he85bi702.tif,70,85,bi2
he,0,/Users/mperry/data/worldclim/future/he85bi703.tif,70,85,bi3
he,0,/Users/mperry/data/worldclim/future/he85bi704.tif,70,85,bi4
he,0,/Users/mperry/data/worldclim/future/he85bi705.tif,70,85,bi5
he,0,/Users/mperry/data/worldclim/future/he85bi706.tif,70,85,bi6
he,0,/Users/mperry/data/worldclim/future/he85bi707.tif,70,85,bi7
he,0,/Users/mperry/data/worldclim/future/he85bi708.tif,70,85,bi8
he,0,/Users/mperry/data/worldclim/future/he85bi709.tif,70,85,bi9
he,1,/Users/mperry/data/worldclim/future/he85pr501.tif,50,85,pr
he,10,/Users/mperry/data/worldclim/future/he85pr5010.tif,50,85,pr
he,11,/Users/mperry/data/worldclim/future/he85pr5011.tif,50,85,pr
he,12,/Users/mperry/data/worldclim/future/he85pr5012.tif,50,85,pr
he,2,/Users/mperry/data/worldclim/future/he85pr502.tif,50,85,pr
he,3,/Users/mperry/data/worldclim/future/he85pr503.tif,50,85,pr
he,4,/Users/mperry/data/worldclim/future/he85pr504.tif,50,85,pr
he,5,/Users/mperry/data/worldclim/future/he85pr505.tif,50,85,pr
he,6,/Users/mperry/data/worldclim/future/he85pr506.tif,50,85,pr
he,7,/Users/mperry/data/worldclim/future/he85pr507.tif,50,85,pr
he,8,/Users/mperry/data/worldclim/future/he85pr508.tif,50,85,pr
he,9,/Users/mperry/data/worldclim/future/he85pr509.tif,50,85,pr
he,1,/Users/mperry/data/worldclim/future/he85pr701.tif,70,85,pr
he,10,/Users/mperry/data/worldclim/future/he85pr7010.tif,70,85,pr
he,11,/Users/mperry/data/worldclim/future/he85pr7011.tif,70,85,pr
he,12,/Users/mperry/data/worldclim/future/he85pr7012.tif,70,85,pr
he,2,/Users/mperry/data/worldclim/future/he85pr702.tif,70,85,pr
he,3,/Users/mperry/data/worldclim/future/he85pr703.tif,70,85,pr
he,4,/Users/mperry/data/worldclim/future/he85pr704.tif,70,85,pr
he,5,/Users/mperry/data/worldclim/future/he85pr705.tif,70,85,pr
he,6,/Users/mperry/data/worldclim/future/he85pr706.tif,70,85,pr
he,7,/Users/mperry/data/worldclim/future/he85pr707.tif,70,85,pr
he,8,/Users/mperry/data/worldclim/future/he85pr708.tif,70,85,pr
he,9,/Users/mperry/data/worldclim/future/he85pr709.tif,70,85,pr
he,1,/Users/mperry/data/worldclim/future/he85tn501.tif,50,85,tn
he,10,/Users/mperry/data/worldclim/future/he85tn5010.tif,50,85,tn
he,11,/Users/mperry/data/worldclim/future/he85tn5011.tif,50,85,tn
he,12,/Users/mperry/data/worldclim/future/he85tn5012.tif,50,85,tn
he,2,/Users/mperry/data/worldclim/future/he85tn502.tif,50,85,tn
he,3,/Users/mperry/data/worldclim/future/he85tn503.tif,50,85,tn
he,4,/Users/mperry/data/worldclim/future/he85tn504.tif,50,85,tn
he,5,/Users/mperry/data/worldclim/future/he85tn505.tif,50,85,tn
he,6,/Users/mperry/data/worldclim/future/he85tn506.tif,50,85,tn
he,7,/Users/mperry/data/worldclim/future/he85tn507.tif,50,85,tn
he,8,/Users/mperry/data/worldclim/future/he85tn508.tif,50,85,tn
he,9,/Users/mperry/data/worldclim/future/he85tn509.tif,50,85,tn
he,1,/Users/mperry/data/worldclim/future/he85tn701.tif,70,85,tn
he,10,/Users/mperry/data/worldclim/future/he85tn7010.tif,70,85,tn
he,11,/Users/mperry/data/worldclim/future/he85tn7011.tif,70,85,tn
he,12,/Users/mperry/data/worldclim/future/he85tn7012.tif,70,85,tn
he,2,/Users/mperry/data/worldclim/future/he85tn702.tif,70,85,tn
he,3,/Users/mperry/data/worldclim/future/he85tn703.tif,70,85,tn
he,4,/Users/mperry/data/worldclim/future/he85tn704.tif,70,85,tn
he,5,/Users/mperry/data/worldclim/future/he85tn705.tif,70,85,tn
he,6,/Users/mperry/data/worldclim/future/he85tn706.tif,70,85,tn
he,7,/Users/mperry/data/worldclim/future/he85tn707.tif,70,85,tn
he,8,/Users/mperry/data/worldclim/future/he85tn708.tif,70,85,tn
he,9,/Users/mperry/data/worldclim/future/he85tn709.tif,70,85,tn
he,1,/Users/mperry/data/worldclim/future/he85tx501.tif,50,85,tx
he,10,/Users/mperry/data/worldclim/future/he85tx5010.tif,50,85,tx
he,11,/Users/mperry/data/worldclim/future/he85tx5011.tif,50,85,tx
he,12,/Users/mperry/data/worldclim/future/he85tx5012.tif,50,85,tx
he,2,/Users/mperry/data/worldclim/future/he85tx502.tif,50,85,tx
he,3,/Users/mperry/data/worldclim/future/he85tx503.tif,50,85,tx
he,4,/Users/mperry/data/worldclim/future/he85tx504.tif,50,85,tx
he,5,/Users/mperry/data/worldclim/future/he85tx505.tif,50,85,tx
he,6,/Users/mperry/data/worldclim/future/he85tx506.tif,50,85,tx
he,7,/Users/mperry/data/worldclim/future/he85tx507.tif,50,85,tx
he,8,/Users/mperry/data/worldclim/future/he85tx508.tif,50,85,tx
he,9,/Users/mperry/data/worldclim/future/he85tx509.tif,50,85,tx
he,1,/Users/mperry/data/worldclim/future/he85tx701.tif,70,85,tx
he,10,/Users/mperry/data/worldclim/future/he85tx7010.tif,70,85,tx
he,11,/Users/mperry/data/worldclim/future/he85tx7011.tif,70,85,tx
he,12,/Users/mperry/data/worldclim/future/he85tx7012.tif,70,85,tx
he,2,/Users/mperry/data/worldclim/future/he85tx702.tif,70,85,tx
he,3,/Users/mperry/data/worldclim/future/he85tx703.tif,70,85,tx
he,4,/Users/mperry/data/worldclim/future/he85tx704.tif,70,85,tx
he,5,/Users/mperry/data/worldclim/future/he85tx705.tif,70,85,tx
he,6,/Users/mperry/data/worldclim/future/he85tx706.tif,70,85,tx
he,7,/Users/mperry/data/worldclim/future/he85tx707.tif,70,85,tx
he,8,/Users/mperry/data/worldclim/future/he85tx708.tif,70,85,tx
he,9,/Users/mperry/data/worldclim/future/he85tx709.tif,70,85,tx
hg,0,/Users/mperry/data/worldclim/future/hg45bi501.tif,50,45,bi1
hg,0,/Users/mperry/data/worldclim/future/hg45bi5010.tif,50,45,bi10
hg,0,/Users/mperry/data/worldclim/future/hg45bi5011.tif,50,45,bi11
hg,0,/Users/mperry/data/worldclim/future/hg45bi5012.tif,50,45,bi12
hg,0,/Users/mperry/data/worldclim/future/hg45bi5013.tif,50,45,bi13
hg,0,/Users/mperry/data/worldclim/future/hg45bi5014.tif,50,45,bi14
hg,0,/Users/mperry/data/worldclim/future/hg45bi5015.tif,50,45,bi15
hg,0,/Users/mperry/data/worldclim/future/hg45bi5016.tif,50,45,bi16
hg,0,/Users/mperry/data/worldclim/future/hg45bi5017.tif,50,45,bi17
hg,0,/Users/mperry/data/worldclim/future/hg45bi5018.tif,50,45,bi18
hg,0,/Users/mperry/data/worldclim/future/hg45bi5019.tif,50,45,bi19
hg,0,/Users/mperry/data/worldclim/future/hg45bi502.tif,50,45,bi2
hg,0,/Users/mperry/data/worldclim/future/hg45bi503.tif,50,45,bi3
hg,0,/Users/mperry/data/worldclim/future/hg45bi504.tif,50,45,bi4
hg,0,/Users/mperry/data/worldclim/future/hg45bi505.tif,50,45,bi5
hg,0,/Users/mperry/data/worldclim/future/hg45bi506.tif,50,45,bi6
hg,0,/Users/mperry/data/worldclim/future/hg45bi507.tif,50,45,bi7
hg,0,/Users/mperry/data/worldclim/future/hg45bi508.tif,50,45,bi8
hg,0,/Users/mperry/data/worldclim/future/hg45bi509.tif,50,45,bi9
hg,0,/Users/mperry/data/worldclim/future/hg45bi701.tif,70,45,bi1
hg,0,/Users/mperry/data/worldclim/future/hg45bi7010.tif,70,45,bi10
hg,0,/Users/mperry/data/worldclim/future/hg45bi7011.tif,70,45,bi11
hg,0,/Users/mperry/data/worldclim/future/hg45bi7012.tif,70,45,bi12
hg,0,/Users/mperry/data/worldclim/future/hg45bi7013.tif,70,45,bi13
hg,0,/Users/mperry/data/worldclim/future/hg45bi7014.tif,70,45,bi14
hg,0,/Users/mperry/data/worldclim/future/hg45bi7015.tif,70,45,bi15
hg,0,/Users/mperry/data/worldclim/future/hg45bi7016.tif,70,45,bi16
hg,0,/Users/mperry/data/worldclim/future/hg45bi7017.tif,70,45,bi17
hg,0,/Users/mperry/data/worldclim/future/hg45bi7018.tif,70,45,bi18
hg,0,/Users/mperry/data/worldclim/future/hg45bi7019.tif,70,45,bi19
hg,0,/Users/mperry/data/worldclim/future/hg45bi702.tif,70,45,bi2
hg,0,/Users/mperry/data/worldclim/future/hg45bi703.tif,70,45,bi3
